220, 172.452, 1390.904, 4.48, -2.24
221, 172.639, 474.538, -6.72, 0.56
222, 173.429, 707.047, -3.84, 0
223, 172.1, 1797.416, 9.28, -3.92
224, 171.361, 191.464, -10.24, 1.12
225, 177.063, 1256.257, 2.88, -1.68
226, 177.65, 241.147, -9.6, 1.12
227, 180.908, 939.127, -0.96, -0.56
228, 177.924, 1934.995, 10.88, -4.48
229, 181.354, 524.001, -6.08, 0.56
230, 183.227, 1122.192, 1.28, -1.12
231, 182.796, 756.167, -3.2, 0
232, 184.554, 1575.299, 6.72, -2.8
233, 185.613, 1440.219, 5.12, -2.24
234, 185.484, 1711.154, 8.32, -3.36
235, 185.148, 290.953, -8.96, 1.12
236, 188.926, 1305.462, 3.52, -1.68
237, 189.428, 573.16, -5.44, 0.56
238, 188.759, 1847.809, 9.92, -3.92
239, 192.415, 988.242, -0.32, -0.56
240, 192.71, 805.29, -2.56, 0
241, 191.865, 340.273, -8.32, 1.12
242, 195.278, 1171.337, 1.92, -1.12
244, 197.517, 622.439, -4.8, 0.56
245, 195.708, 1985.329, 11.2, -5.04
246, 200.488, 1489.894, 5.76, -2.24
247, 199.42, 1625.138, 7.36, -2.8
248, 195.997, 56.264, -11.84, 1.68
249, 199.452, 389.999, -7.68, 1.12
250, 202.867, 1355.1, 4.16, -1.68
251, 201.304, 1761.11, 8.96, -3.36
252, 203.06, 1037.387, 0.32, -0.56
253, 202.176, 854.637, -1.92, 0
254, 200.539, 106.228, -11.2, 1.68
255, 207.844, 1220.853, 2.56, -1.12
256, 206.503, 439.213, -7.04, 1.12
257, 207.657, 671.902, -4.16, 0.56
258, 205.09, 1898.041, 10.56, -3.92
259, 206.448, 156.134, -10.56, 1.68
260, 212.946, 903.912, -1.28, 0
261, 213.763, 1539.283, 6.4, -2.24
262, 215.192, 1086.892, 0.96, -0.56
263, 214.037, 1674.966, 8.0, -2.8
264, 215.645, 1404.327, 4.8, -1.68
265, 213.382, 206.0, -9.92, 1.68
266, 216.116, 488.855, -6.4, 1.12
267, 216.304, 721.033, -3.52, 0.56
268, 217.571, 1811.161, 9.6, -3.36
269, 220.14, 1270.089, 3.2, -1.12
270, 220.04, 255.785, -9.28, 1.68
271, 223.811, 538.043, -5.76, 1.12
272, 223.61, 953.025, -0.64, 0
273, 222.785, 1948.297, 11.2, -3.92
274, 224.842, 770.145, -2.88, 0.56
275, 226.685, 1136.06, 1.6, -0.56
276, 226.269, 305.131, -8.64, 1.68
277, 228.971, 1589.072, 7.04, -2.24
278, 205.933, 2036.047, 11.52, -5.6
279, 230.303, 1454.033, 5.44, -1.68
280, 229.826, 1724.805, 8.64, -2.8
281, 231.656, 587.177, -5.12, 1.12
282, 233.237, 1319.269, 3.84, -1.12
283, 235.225, 1002.137, 0, 0
284, 233.315, 1861.236, 10.24, -3.36
285, 234.525, 354.864, -8.0, 1.68
286, 235.214, 819.238, -2.24, 0.56
