527, 468.0, 932.7, -0.32, 3.92
572, 513.8, 946.5, 1.11022302463e-16, 4.48
616, 559.5, 960.2, 0.32, 5.04
660, 606.3, 974.1, 0.64, 5.6
704, 652.3, 988.0, 0.96, 6.16
751, 699.8, 1001.9, 1.28, 6.72
795, 746.6, 1015.6, 1.6, 7.28
841, 795.1, 1029.3, 1.92, 7.84
883, 843.1, 1043.3, 2.24, 8.4
930, 891.4, 1057.2, 2.56, 8.96
975, 939.9, 1071.1, 2.88, 9.52
1017, 989.1, 1085.0, 3.2, 10.08
1064, 1039.6, 1098.9, 3.52, 10.64
1109, 1090.1, 1112.7, 3.84, 11.2
1155, 1141.1, 1126.5, 4.16, 11.76
1200, 1193.0, 1140.4, 4.48, 12.32
1245, 1245.0, 1154.4, 4.8, 12.88
1290, 1297.7, 1168.4, 5.12, 13.44
1335, 1351.9, 1182.4, 5.44, 14.0
1381, 1405.4, 1196.4, 5.76, 14.56
1427, 1460.2, 1210.5, 6.08, 15.12
1472, 1516.0, 1224.6, 6.4, 15.68
1518, 1571.6, 1238.6, 6.72, 16.24
1563, 1627.8, 1252.9, 7.04, 16.8
1608, 1685.2, 1267.0, 7.36, 17.36
1652, 1743.4, 1281.2, 7.68, 17.92
1697, 1802.0, 1295.4, 8.0, 18.48
1743, 1861.7, 1309.6, 8.32, 19.04
1788, 1922.1, 1324.0, 8.64, 19.6
1834, 1980.1, 1338.3, 8.96, 20.16
1879, 2013.4, 1352.5, 9.28, 20.72
205, 152.5, 786.7, -3.2, 0
248, 194.9, 800.6, -2.88, 0.56
294, 238.2, 814.5, -2.56, 1.12
338, 281.4, 828.2, -2.24, 1.68
382, 325.2, 842.1, -1.92, 2.24
427, 368.9, 856.1, -1.6, 2.8
471, 413.3, 870.0, -1.28, 3.36
516, 457.0, 883.7, -0.96, 3.92
560, 502.5, 897.5, -0.64, 4.48
603, 548.6, 911.2, -0.32, 5.04
649, 594.1, 925.1, -3.33066907388e-16, 5.6
694, 640.4, 939.0, 0.32, 6.16
739, 687.6, 952.9, 0.64, 6.72
783, 734.1, 966.6, 0.96, 7.28
827, 782.5, 980.3, 1.28, 7.84
872, 830.5, 994.3, 1.6, 8.4
918, 878.7, 1008.2, 1.92, 8.96
963, 926.5, 1022.1, 2.24, 9.52
1008, 975.7, 1036.0, 2.56, 10.08
1053, 1026.0, 1049.9, 2.88, 10.64
1098, 1076.6, 1063.8, 3.2, 11.2
1142, 1127.0, 1077.4, 3.52, 11.76
1186, 1178.3, 1091.4, 3.84, 12.32
1232, 1230.5, 1105.3, 4.16, 12.88
1278, 1283.5, 1119.3, 4.48, 13.44
1323, 1336.6, 1133.3, 4.8, 14.0
1367, 1390.4, 1147.3, 5.12, 14.56
1413, 1444.7, 1161.3, 5.44, 15.12
1458, 1499.5, 1175.4, 5.76, 15.68
1503, 1555.5, 1189.5, 6.08, 16.24
1548, 1612.0, 1203.6, 6.4, 16.8
1594, 1668.3, 1217.6, 6.72, 17.36
1640, 1725.8, 1231.9, 7.04, 17.92
1686, 1784.5, 1246.1, 7.36, 18.48
1731, 1843.8, 1260.3, 7.68, 19.04
1774, 1904.2, 1274.6, 8.0, 19.6
1820, 1964.5, 1288.8, 8.32, 20.16
1865, 2004.4, 1303.0, 8.64, 20.72
1908, 2034.6, 1317.0, 8.96, 21.28
1865, 2004.4, 1303.0, 9.28, 21.84
1908, 2034.6, 1317.0, 9.6, 22.4
1865, 2004.4, 1303.0, 9.92, 22.96
196, 142.4, 737.6, -3.84, 0
238, 185.6, 751.5, -3.52, 0.56
282, 228.7, 765.2, -3.2, 1.12
327, 271.1, 779.2, -2.88, 1.68
371, 314.9, 793.1, -2.56, 2.24
417, 358.8, 807.0, -2.24, 2.8
462, 403.3, 821.0, -1.92, 3.36
506, 446.9, 834.7, -1.6, 3.92
551, 491.6, 848.5, -1.28, 4.48
596, 537.0, 862.2, -0.96, 5.04
639, 582.6, 876.2, -0.64, 5.6
682, 629.0, 890.1, -0.32, 6.16
725, 676.4, 904.0, -7.77156117238e-16, 6.72
771, 722.7, 917.7, 0.32, 7.28
816, 770.5, 931.5, 0.64, 7.84
862, 818.4, 945.3, 0.96, 8.4
906, 866.2, 959.2, 1.28, 8.96
951, 914.1, 973.1, 1.6, 9.52
995, 963.1, 987.0, 1.92, 10.08
1042, 1013.2, 1000.9, 2.24, 10.64
1086, 1063.2, 1014.8, 2.56, 11.2
1132, 1113.8, 1028.5, 2.88, 11.76
1178, 1164.7, 1042.4, 3.2, 12.32
1221, 1216.5, 1056.3, 3.52, 12.88
